set,study,series,image,height,width
train,b85454dbd9b1,6b9b504eb674,887f2a3f5441,1140,1387
train,69a933e0ed96,1edadbf312b3,e946719a8ee0,3480,4240
train,b57abcba61a3,8184cb081aaa,122d4f21cd0c,2336,2836
train,a30df02de39d,4d2dfa2f4efa,1e9fb03b73c3,3032,3032
train,c662e2746cbf,cd898352abe1,9344a6cf4093,3480,4248
train,ab9eba906025,91898d943d94,3392e7be5830,3480,4240
train,9ddd0027433b,22c31f88d1c9,370d879b8325,2645,3031
train,1b6eb0f6fcb3,7e1b0f4a6280,ba3e8e808857,3480,4248
train,3084edc5e8cd,5093981cfd51,eb476aabf2b0,3480,4240
train,5d66b2f4c8e0,9f89ca9d5b7d,64caebbb734c,3480,4248
train,fd2947c154c2,542531df0072,442b8b3c6567,2789,2606
train,29552af481ab,11f17b795476,ab0a52f278e2,2010,2446
train,de76a012b637,78b4f47b8e16,b5ba0e605601,3488,4256
train,55f9624fef0e,db0f28511428,41bbf4072fe2,2539,3050
train,082cafb03942,1aa34841e276,5228f2a518c0,3480,4248
train,9deb368bf67e,9eadd7f68092,9a4d6452d998,2805,2802
train,da535a527858,102484634d1a,6ae5b0d0b1e3,2010,2446
train,304cbc1f068d,ec67464df935,296aaf716ae0,2801,2802
train,304cbc1f068d,8dbdd33336ee,3f79915dd256,2991,2992
train,cbe5d39a75bd,f178017d0eb6,7b7275d670e7,2320,2832
train,c6ab9c7ba459,b47aa23dc8b0,5df422bc74b0,2100,3050
train,b3d2c3f6ba5c,613bd5c7b275,84d7ae4029ea,2539,3050
train,70c36a2a918d,842f85194ab8,afc6e42bc4a1,3480,4248
train,bb5d71cc0b7c,4749a6c0e05f,fc5bdb8896cc,3004,3052
train,8dec4313cf31,a2c150b36f91,d249f6b76d37,2539,3050
train,640fc90f4691,16b73f04cc3f,42798200d0ba,3480,4240
train,0c795288aac0,98950d298a09,85455c7f2615,3488,4256
train,3312377895b6,2a940856f05d,6b9250650ca0,2520,3032
train,255b4b7dbc24,d6c63e758a33,7c894f328f24,2436,3032
train,3acf095adbf4,1d6aa86aa847,b7bcba20659a,3480,4240
train,96dfa1261098,2d9dd8793354,aa1210840879,2539,2884
train,db7e1c572d15,7f1eeef0aea5,d22fc49476cd,2416,2872
train,77b272cdda9c,61551d1ce4b7,32ec1b413763,2801,2802
train,c65ed6750934,c2e3588fb042,7be323e5f816,2336,2836
train,7e4b2e28a241,53de0da9c626,e5ed54bc95ec,3488,4256
train,8423d0d5c0b5,166c77b78209,9995d552601a,1140,1387
train,a4c2231544cb,153a8dde2381,4b8f99cecd6b,3480,4248
train,31b95e5b35a7,d0c9e237a644,511c36c35f40,3488,4256
train,aabe07602051,7eae3f6eed6e,c25cb2b70419,3480,4248
train,f1734dee9c55,47c70def26e3,3c2bdbeb0046,2536,3048
train,6ea0dfcfa927,7f0905ea580e,cd9b05c3dd91,2544,3056
train,354e69d0e3e4,2780727fdbc1,90cc4d0bee82,2539,3050
train,7474d005a422,f05c4360d028,b2862f8d1141,2320,2832
train,b73f2014a696,ae2a8b36f538,3f1c22fc4852,2436,3032
train,2fcf66c1d5e1,34b284a9e481,7df6f0a19939,4240,3480
train,0f86f48eeeac,d72ca779f866,b070687dd444,2800,3408
train,59e10fae4c81,320e32ffc0e5,02c054cac191,3480,4240
train,26d5f296c24b,f9101f51bd9a,5896e41fcc13,3488,4256
train,f134eb1b9f3e,157210d9079d,934987424059,2520,3032
train,b19d188bd240,af589b8f5bc3,4be932b7cbbd,2336,2836
train,a562e6aaeed3,f2402ee81038,bbbfe40840c5,2544,3056
train,437efcc34243,c76e47044bb3,921b1b74c82a,3480,4240
train,ce7450de80f5,1f8b47c64946,e313470893d0,2539,3050
train,c58d3494fd01,7bd3d8ca59e3,7633b09ae491,3480,4240
train,36cbfe6f866c,f4a4079643bd,2956ded61ed6,2320,2832
train,db1bb68655fc,b40c70f7b1af,f20015a346df,3488,4256
train,53d9917565d4,7bcd9d0ed918,9ecea2d9c832,2180,2660
train,38322a96d92a,d8d893bf52f0,5ae2e80ff901,2336,2836
train,f7b664c64cb3,1bd86060f8a9,d56ae2c39ca7,2544,3056
train,ed0825c7df20,e1bc88639509,e352bb2b1afb,2544,3056
train,4ea356d57b10,4d64dc697a23,b065dcd6a453,3320,3408
train,11a47a5bfa3e,6757d71b00f3,51d04316f2c9,2662,2838
train,11a47a5bfa3e,c73abff63f17,7bec31816053,2662,2838
train,005057b3f880,e34afce999c5,3019399c31f4,3052,3052
train,c3b54c0f1f3a,15f3ff4dbf8a,4fc5d350c335,1140,1387
train,3171080f7d14,fe3e1ca07da0,5bbc12c5236d,2800,3408
train,f37b61c25b36,096c66f7a77a,ce59edbb28b4,2800,3408
train,12aac2bc16f8,c80c1c20682b,02cfb8970bca,2910,2980
train,914fd6a59eb7,ddd58d39ad37,e1d9aae185a7,3480,4248
train,9283b3ca7c42,7be55d551f57,6471803ece87,3480,4248
train,5a0e35234db3,1c4eb891a77b,ff46eefd123c,2800,3408
train,23a38f510f64,057a1f4c17ae,6b4538ea6062,3488,4256
train,6c8c491670c7,295796667756,87ffe1b72142,2336,2836
train,7b8c999b8505,7976221e22c5,c5b4731a60bb,2580,2840
train,c23478b39058,b0c70213b81c,31ba70406e2f,4020,4891
train,8d119ef46916,8fb5eba184b5,b85e65eddb97,2336,2836
train,185ebc0fc39d,d4551b5445da,a912dd6ae964,2991,2992
train,e79c119e4b53,a6327eb573ad,b0b3a0302345,2544,3056
train,8240e63ae3b1,d5322a2beced,f72798142553,3480,4240
train,6b02afdf2444,b2d6133f6189,228083cd85ef,3480,4248
train,1ef81f7528ce,cd6fcf04804c,64b1636a4737,2436,3032
train,470b3d8e543a,1b9651584382,c3b136c11bc4,3480,4240
train,810cc5bdecaf,b944073aa58c,7d70c13f0e0b,3480,4248
train,59a91c5701e6,b63b2808e34a,01e66c5fc9f3,3052,2996
train,6fe13adf23a8,15578ba6a308,71b601075a2c,3480,4240
train,a96f2b221dd0,1e4521a63a8b,4484ae4d0f58,1760,2140
train,a3e0a4f98acf,98e48ef033a2,60faed59c384,2800,3408
train,695e7da261a2,4415de5281f0,dded5cc225c0,3480,4248
train,dc8dd6a3ae7d,42c4ec77996d,4c2714edd8b2,2520,3032
train,f44b14970f3a,328a80e11b85,96ea7ce0b42b,2991,2992
train,e51c3f2307f8,7e9696b07cf4,bc32535a40e4,2320,2832
train,19e8f5ead404,dc24f4dffe35,aceaa1504385,3488,4256
train,e78731870e9a,50751e551e71,75c7112673de,3488,4256
train,f457ac57e4f6,00253dbe34c1,e32e6427aee7,2336,2836
train,3d33841de910,0a48877cb3b2,9fa8318fb7f6,2520,3032
train,3d33841de910,e844f3b22b91,0dd32589bdc3,2520,3032
train,8d73ece7fea9,d10bf793bc24,7d8fed719442,3480,4248
train,60cdc5f41222,373d8d4751f1,8ddd063f5c7d,2800,2826
train,2e6158c0eb68,2fb7c76ef827,5557550c918d,2540,2880
train,7f9e2766281e,924b79b2f476,007b2567d83e,2336,2836
train,e6dd6efb3de0,7e55d697d8bf,529866b29d27,3052,3052
train,ee8cf2f50c90,faa2c1b1997a,1b40dabdbc07,2798,2539
train,5940fcdf4bd7,a04a3c44a2bc,1bb4e94e3f39,2336,2836
train,74ac2e1f23bf,760852068920,81cd26817de5,2539,3050
train,0a1a3dd9e738,79de130ea278,64a776818efe,2539,3050
train,740b0dab33ca,0a81bb5e6994,734dfdbbdfb5,2665,2767
train,3ba744292b92,eeffb4af6cd4,c9cad7e72c3c,2336,2836
train,ab325bee36de,3c0d5c439089,bf3e8bd12c78,3320,3408
train,ffc6679e82d6,34422fde18a5,346ea1e7619e,3480,4248
train,60e1338439e7,e8f05878eec2,44fd41135c61,1760,2140
train,b0df85f3153e,85278ce73d8f,5dd762a0aec9,2520,3032
train,68d7d715efe4,2a6c319a04ca,e2b1bc1970e1,2544,3056
train,34f012146c73,1073cfa323b6,a6e715a47642,3488,4256
train,def37f7cd713,3bc43b1773b7,bfdca4ce0cc9,2991,2992
train,c74ee3da0583,6dceae0e4082,f5983f676443,3480,4240
train,1d4b92eb1e86,ff9efb6b1a0a,fdcea381ec38,2336,2836
train,ec7686c519bf,21600dce0640,cfaa674d0add,2874,2840
train,e29617323fef,4762cc4e571f,02eed7c620be,2544,3056
train,e550c0ee9fc4,0b4dd3e35bcf,4afb6d501521,3000,3000
train,03e15b1576b1,c0d9f476c333,80eab37b6bf1,3052,2996
train,bc18de2898c2,790acb180d0c,cd6dda2e41a4,2991,2992
train,ca1c191b5af2,42ca0dcfb478,c2dabc90054b,3480,4240
train,162b49bd6d26,f0c92c5c83b1,4f39b14d1bc2,3320,3408
train,90ebb1c07f60,fd470bc81dea,77e0fa0609c9,3052,3020
train,c016cf84b2ab,7083079ccfad,c726326bbf49,3480,4240
train,70181e40a550,98600b5e1a1d,6704fd5a65b9,2021,2021
train,fcbe8b4eed91,dcab47d73d30,df176d43ac18,2800,3408
train,3fcc2be34719,b5fd61f4d7be,e5ffb49e8255,2520,3032
train,f4c4177e4ca9,6c7216c26a0b,0d3693337282,2540,2880
train,7fbc91fa08ad,15b9f1b2a8d8,2fde99e8eece,2392,2648
train,e82e8c609e01,61bd0816f546,f6b52db02627,1140,1387
train,62754eaff473,21f60ec2eb70,727775e601cc,3480,4240
train,65b2d542a83f,08dc6273ffc1,54dabacb80c3,3488,4256
train,2b74c9c8b9fb,30b015f71732,0d9bd01268f5,3480,4248
train,612db6880c2d,187b3e8ada9b,c07a4e3f05b1,3320,3408
train,e61140a68866,8fcdf58cb896,918882a9619f,1760,2140
train,45666ba64453,f2d05d8fddcc,3ef04693bcf8,2692,2710
train,f62d1a0df3c2,a75cedd0435e,ca16b13d489c,2336,2836
train,b744c6f3c22e,5a7b16cb3e39,204b76fa911b,1760,2140
train,a21d04e8fbe1,c1cee62ae422,4b594699ffb2,3488,4256
train,5ab0afad9234,35854136cea9,0841677e7c36,2330,2846
train,c922f744785f,d65cdcb94199,841d4ce2cfe7,2320,2832
train,d8fa04c1d853,48a0460791c2,52f97cad2b63,2320,2836
train,d8fa04c1d853,b5fbe6b16424,75b52bec817f,2320,2836
train,d8fa04c1d853,9b0842b8669c,6e5946091b8a,2320,2836
train,594b82058ccd,1f16aa9ca370,1416209ba27d,3480,4248
train,336f9f6681a0,f6a64d5e3164,8c1bc89a7fd8,2275,2472
train,c57c345cc6a1,7a193d362156,8c00b0d57a91,2539,3050
train,b3c5eea8f3b6,45e6ccaf8541,0aa773e594a8,2336,2836
train,922ecebef0a6,33e7a486f33f,cd35cdb7676c,2023,2836
train,c3cd6826fd20,53909d94d2ba,97f88e6913e1,2320,2832
train,d3da34d7982c,67f0914b702f,b394d991b617,3480,4240
train,08493873ea34,5ff52fce95d9,d80896edf7a7,2520,3032
train,a9d37ebfe0e8,58cab7468964,c9dbffec85c8,3480,4248
train,c77364a32ea4,d373d59b0cc5,7c3eab7f7ab7,2010,2446
train,c4c9da010bb7,2cd82587401c,281e109c7644,2540,2880
train,60554eada6af,f3613f97a891,64138eedc898,2781,2789
train,f028f4a45ccd,bcf983bcfefb,6383b7733435,2548,3060
train,21c44b9f3caa,7316041d4eb1,df22e4564d8a,2544,3056
train,31557085aaef,ccb9b251b25b,56ed68c28819,2518,3028
train,31557085aaef,6f47f20885ac,0e3bf1e3d4a7,2518,3028
train,3a2ab0d08864,e02fb2598cda,0199e056a941,4020,4891
train,47666c3cd3de,192f01607eea,2c2cb3af5448,2768,2518
train,d195eac8f7c5,38e54ad70aba,e2f883ddfdb4,3520,4280
train,994885f06db4,6daf5ce4ebbe,64f9bb437b54,3488,4256
train,f518654dc20e,e164e41c001f,ce03278781e2,2012,2012
train,03c94694e41e,a5e8bc11d6f0,11a08a748401,2400,2880
train,abd538cb3362,59c8e4ef4ad7,0f9ef2e963bf,2010,2446
train,b167fbe5e1a6,b5b51fd36384,772ba57006a3,2539,3050
train,c8113e6ba961,dfd76c9110fe,6fc76ce08872,2735,2798
train,70946a30bc87,ce344c16d558,74b2cd2f2c2b,2801,2798
train,cdda51ee9f0f,1aaee5c40eea,a98318b68937,2436,3032
train,3d9b3b0801a9,418cf2a32877,b2ae7f9d7810,3488,4256
train,e2adde6885e0,6c65662f7062,c0ee9d14f9e0,2436,3032
train,db8d31baa642,4d401853614c,9337cccbc0c4,2336,2836
train,560f5765abfc,29120d5637d8,058648c8a669,2416,2872
train,323996eaceae,3e5f4ac71f6c,1f88350a0e01,1140,1387
train,b446d79ee8f1,1b9b2c69923a,b70e58bfaa55,3480,4248
train,d771211c7c97,e178b0861c48,fece1740823c,2336,2836
train,70f5cd25f41c,9160ee68e7a8,f5cf77bb0276,3052,3052
train,34b3c1b15cde,9d172fa5c775,b77430575510,2436,3032
train,34b3c1b15cde,b138de5d6d72,1c98c921ee08,2436,3032
train,e2822dd69c4b,ccec04dade43,d9836a416645,2453,2633
train,f5239c4023a0,a8a16d8c0eca,8e1f25bdf6ec,3480,4248
train,31050ccdadd3,b797122c8778,06ee89a4efe9,3480,4248
train,fb47f989bbcb,4e9d1de9629e,12d868a3602e,3480,4248
train,95c3cd8b0bba,c86752435534,8e71593ab832,2115,2804
train,4bb14a344446,d3a6fcd58cdd,0d3910133fbe,2520,3032
train,babd2d68bb87,c81b642dec9a,cbafcc5bec67,2336,2836
train,0e873e593a75,f2f8bd7388c7,a4cfc6a085c6,2436,3032
train,bf21ae96901c,c31700c2ec78,fe6cd1fbae72,2336,2836
train,1cdf13ab07d0,ed10d6d2defb,11c14051dff5,2336,2836
train,627a4fc2a0dc,178fe27d22f0,84b7d9f9a119,3480,4240
train,21e6667aefe7,a21d23cb2b8a,bfbe7fbcbb22,2507,2996
train,89ad8581ccaf,d3567b51232e,ecd76b56b4c1,2539,3050
train,b39b524d798f,0045269e36cb,4c7789795282,3032,3032
train,42ad2e4feb4f,d50e05217e71,b77d1450dcb2,3480,4248
train,4c4a0eb38623,f824798e1a03,b15f9aba72df,2336,2836
train,9cdcb56eaaae,7b209f8cc683,78298f509c7b,2969,2984
train,4676ccc3da0b,d19eb77c7807,bbc9d4788978,2336,2836
train,0a5b1c284bb4,b255ee29b2f2,b1577bc61e24,2544,3056
train,2378d336c876,7659054d3955,5072f184d3b2,3052,3052
train,a53b397be0b5,cab7e2eee98e,daa9bddc5fe6,1842,2846
train,a53b397be0b5,68d392b99ab8,7c0d62261831,2314,2846
train,0e073fd45001,e0d4e40b013e,0f03b4cbbdea,2336,2836
train,c612fea06981,31b2d8f2803b,b6487d2d56d3,2320,2832
train,ff7ffd9c6c80,9bdcc936427b,aabf3a11ea75,2801,2802
train,2b9eb0cb1e87,c4afffeda8ad,0452c373f62b,2520,3032
train,2e34bd2e9262,2f22b5b18829,a2750d831985,2993,2994
train,18a979da66a5,b150df8ec543,854d2bbd5502,2544,3056
train,7accecff2bc8,da628d2ab368,eefa0243dac0,2536,3048
train,9a815fbcc84a,f303f295465d,9f15d03a8090,3480,4240
train,d7ab3582e476,77a4498bc281,c02550dc623f,2544,3056
train,cec70a25ea45,8354b0ebd943,3bbe55d548e4,2560,3072
train,acec33076f73,a6b2bf4f6173,4ec4f6830669,3480,4248
train,03f7a5f8d8ea,433a9c81e196,bc0564a2a89b,2336,2836
train,f947db14b9ee,462ea4bddaf1,26a137734cc8,3488,4256
train,13def796c64d,e39fc6557109,af7b5afa229f,2320,2832
train,2bfe8dcbdbf4,ec1ea130a787,3cf74e294e2d,2320,2832
train,635d2d618260,249a92f384eb,61ca700c2908,3480,4240
train,f865b83af346,93635c0fac6e,a600ed075926,2336,2836
train,ff3bc8d91f5b,e6d5ce839d54,49c596c8b1a1,2320,2828
train,6b9b82594fcd,c94f6b341895,72b3a9d784f7,3480,4240
train,517bb458b5e5,a9a4790868c7,5f9ca36e82aa,3480,4248
train,71fb5ea71283,9ec982e3ab0d,ebaf0b87f30b,3480,4240
train,d393eb921fce,f95810b94b2c,d097e59a90ab,2336,2836
train,88ff3858d82c,ccada4489e27,61752586ad22,2330,2846
train,cac4d4c92312,b61475e4541e,d13af5659ede,1140,1387
train,f80048310b29,dfb1ac1ad582,5b1a846b9f01,2874,2840
train,9d0157caf088,9b701acaa63c,df565bcf3504,3052,3052
train,9d0157caf088,054366f39e38,6d36ffbc7864,3052,3052
train,7c1dcb902f6d,b0579061296a,ad628b539f9f,3488,4256
train,755469264a39,3cef62343453,b5916a232a5c,2330,2846
train,c36802596bf8,961a00b9f041,3dc7fbd7b8db,3480,4248
train,966cf034dd4c,6b8c52d428d2,77f27efcb27d,3480,4248
train,511b76817a88,4b0e5a1efd64,cade101ed1d8,2336,2836
train,8d0a46af75e9,f729ae07c17b,b98174b36c85,1140,1387
train,7e8be259013a,4ee3404e95e8,7f2dab97859c,2539,3050
train,291df618f81f,988f73865b22,43d8e497553a,2336,2836
train,57850405120c,6ccf60a6c8a3,6386addfe4f2,3480,4248
train,70a770a53304,695ef5c8e9d2,4a952c9c1b56,2927,2976
train,3617282997a6,b880eca1b857,c2c02333e537,2208,3050
train,8e66608fcb8b,f3105e5a9c8e,7e4956209825,2540,2880
train,3ba54428eb21,f972da66fcbd,5e68dfee737d,2520,3032
train,10f869aaf54b,e55dc6ef12c1,d21e8bad3d82,3488,4256
train,a9734406aa90,5da5f8d1eb9a,0b4dcbf237c5,1297,1394
train,060ed64e8ea3,f6b52197f82e,c2596fa5fc65,2520,3032
train,f0e40c184d36,942441d555c5,243f2b54cfd6,3480,4240
train,61f869d08130,df69e976b10b,87d2f5ba9984,2544,3056
train,1a7b2fcb168a,0e841d86bb39,c18e5a0dac5b,2991,2992
train,80a5f2f9ba0c,bbe9946bf793,2909830fc390,3488,4256
train,b20646e12fbe,abaa3f32aed5,e007bc90c441,2536,3048
train,b20646e12fbe,285863aa6f02,90a509d16478,1855,2247
train,ee5291818b77,d15cfe5b143e,6de5c45505ce,1760,2140
train,8b2d041e7a32,bc0d1f4c646a,12fd7e210fae,2428,2428
train,fc42a9c84eb5,b34551e92207,3eeb7e63c39e,4240,3480
train,2d7e68ba5e8b,553e242b59cf,05bacfe4dcc2,2336,2836
train,3da10090af63,966318c2d901,9ecb1253f647,3052,3052
train,2b074ba8887f,e3febdc93f11,5bcb1367f5c8,2428,2428
train,ac55dc119f5a,ebce3b77cb0d,90eb642199b1,2017,2022
train,c7d9660daaa5,3ec6efc93337,0f2fa744f0f1,2436,3032
train,0a763df67cdc,6c4dc84884a0,125073a5fe45,2544,3056
train,ab3a9cde6e06,441edb1dcf6f,53c7f73707b7,3480,4248
train,ae12c55d7e47,bff25c2e8ddb,0ac8924c4eee,2528,2791
train,6d0e33569c4c,c1588c238ce8,95c4e70da771,2010,2446
train,0444a957bb4d,5eeb59c27092,448c31846797,2539,2949
train,6de130752a73,055f52a8d21a,018343ac5c25,2800,3408
train,28f64c800345,d756dd999d08,799d5b7686eb,2991,2992
train,b0be172528e7,d990abc5a739,87b09a580230,3056,2544
train,eb76ebad1c23,a5d2c6608d0c,4c3acc13335c,3480,4248
train,0207ea0aaf24,9549131c4042,e84db53ccdd8,1994,2846
train,4f429eb104df,002b0682d370,5662a418a7f0,3488,4256
train,f8bdffa59cc1,cf668aeac81b,85e9126deab4,3488,4256
train,3ed3d85a4caa,23d55edbf6a8,732668dc8b67,2801,2802
train,96d6988dafa4,3cc018ed688d,4e8a9f4212c7,3052,3028
train,5eb39b25e6a2,544dddefe329,611348a721f7,2336,2820
train,5eb39b25e6a2,53fa98678e27,63c6e1324ac3,2336,2820
train,0586a3fc149c,9cedf3d5826e,3e78bf1aa418,2539,3050
train,81acc5470917,9eb57d04a570,581fd56bc4bf,4240,3480
train,81acc5470917,304dcaf8a1fc,2512da499679,3480,4240
train,c71c8eb2df69,48f0f887854c,318057da5ea0,2436,3032
train,82647925ff05,0fa0919fee08,ddeaa63c178c,1760,2140
train,52b4996cd35d,911c1ac6570e,0b2c2e6d7192,3488,4256
train,8cd25736a9e1,fed4a3ca12ce,4b4f8dbaa9ae,2320,2832
train,b6a175212044,4aba1774d767,72df8e8bb056,2416,2872
train,678ff202ffd6,c9dc5d419c1b,25a090ab5ac1,3488,4256
train,2a457a88c49b,bb2eceb10efc,d93f9cc993b5,2540,2880
train,246130177bd8,b98198ac6f47,79d3329ab044,2544,3056
train,3a1aad9fe90f,04cf4501e977,d142896b5581,2874,2840
train,067d0d1495a8,fda9983b3682,d711aaf80ece,2436,3032
train,9878f8b090bd,91fd7de3dfa1,d1dfb324827a,3480,4248
train,3976f3f36b35,c21050191a45,9a7132fee727,3480,4240
train,b80099ffac81,6e5633925643,4f7d8597167f,2991,2992
train,bc129d5dbba7,5fc256576746,149c73c79507,2336,2836
train,dd6dd433ca8c,7b1f681a8aad,1be144091e2d,2874,2800
train,fcccabab2b47,475515c6570e,e0c96098a396,2336,2620
train,433fdf0e14fa,3b8e7cdcd760,504a58645eb4,2536,3048
train,70ff97e1af81,defaf1f42b74,0a60c7787fee,2320,2832
train,0d13d23764f5,01b20e33b3f7,4ac3ee3e850b,2544,3056
train,d45764216b95,61e2996d551c,fd534f2f4f87,3488,4256
train,cf201551aaec,025602d94352,8d0f0385c7e8,3000,2978
train,60b889344085,5e8b141c0855,6c2f898525f8,3480,4240
train,6fc799b585bc,c22db250c3b9,e190c0f7d7b9,2544,3056
train,3ab0b0a2f8ac,b0ee38c761d5,9764ac3311c6,3488,4256
train,2605bf788ab6,c1afb09ed53f,342124a4d8d2,2544,3056
train,9a14755ecb62,9b7304093bdb,27c93fadef8a,3488,4256
train,01c6c27b82a4,212385b08f10,178fd15298b1,3032,3032
train,f5d2f5175421,cd9e6a315e09,dc8300b52fc2,2800,3408
train,7aeddba2094e,06a30eb40bd8,ca215caf2aea,2801,2802
train,8cf2f88c1831,cb3559ac3918,d55d4bf95360,2991,2992
train,f83b4b1d4a28,ff2d1796e5ee,db425300ac71,2801,2802
train,904b2fc4d66c,2c7478e0aa0e,094e0c33d8b2,4240,3480
train,fa8e92ee028e,7c858be61b10,fe493b5fe38b,3488,3702
train,37cfe520e66d,8139d6d64740,75ac11cab77f,2954,2987
train,4d11294713ad,3527b13c6b4b,66a513ecac8f,3480,4248
train,f1a16c95082b,fcc5b53a72ba,a001a2ab02c8,3032,3032
train,15f05ab2d893,a65eb8bd503e,4dc51d0b21f4,2800,3209
train,990599c35260,2f0068e02949,67aecc8a3015,2536,3048
train,0ee1a62438bd,cd32429e73dc,08a68d025467,2466,3040
train,5758d3fadf95,5d2246a7c9ad,42baace5cd3f,3480,4248
train,131bc41b0023,b7c07bf19091,90836bb5b6de,1140,1387
train,e909ea79d4aa,1b1c68104dd6,4dd9a462b193,1140,1387
train,0159c2d40b52,e68dcd68c9b7,e498491b1526,2320,2832
train,f317383c5831,af0ddd3c1a43,1ba3477552e0,2539,3050
train,8a9cbb7e5b10,903e7540c156,279bde1a7b20,3480,4240
train,2647aa350094,10057df2afb3,e75e554f49ac,2540,2880
train,72d02af1f658,7820413936bb,01ddea932ac2,3488,4256
train,84f48ed1bafd,82dcb1231ade,7f5bf976d86c,1140,1387
train,31662d55ca54,9667f11b44e5,8e647518a530,2874,2840
train,b3c39c1ee6c2,3269cf8a1a7f,73d421bdd99d,2800,3408
train,6024ccb28c47,815f05a71ced,200d32c95698,2741,2539
train,80c55ce81802,0f0c6ad6b5b0,fc8b310090d6,2336,2676
train,0f21dc4d6a38,dbad539f555f,709d6696892a,2330,2846
train,442570bcd62f,49b75523f6d1,8fa1a6190f02,2536,2799
train,8052009f6e35,bf3656461d33,f4a384d2f5a7,3480,4248
train,f3d1eeb66284,73af68cca349,4d94d9d0f8df,2320,2832
train,24b6dac13a27,c6a6d6177336,cd00eccb2237,2991,2992
train,42f44ddfed3c,a3b38ac4ddae,d52a13a72a7d,2336,2836
train,ce61060be9c9,94a1c350e6d5,13b742f56244,2320,2832
train,1a03f0a16164,c8d802c5743b,127af3847970,2991,2798
train,015707c0e73f,6735732dd1bc,204f98b6eaa0,1760,2140
train,53fefa2635de,0875339cac28,09e2e25583e7,2874,2808
train,0ce7f45e10d0,da8b798863f0,89bc34f78d96,2320,2832
train,fdfd07901483,8b5edade6586,20207b3b8a07,2932,3052
train,ffcb4630f46f,4a4a9ae34a66,1c96d9b08487,2800,3408
train,ffcb4630f46f,d4d43f6fe855,84ed5f7f71bf,2681,3153
train,7d64b5b28306,deb89f07aedd,5b73614b3664,3032,3032
train,cec0cef8568d,b31a0d77912f,c7f5e09a2415,2107,3050
train,0550e5868e2d,527d786cb0e6,3fea6b8c8128,2320,2832
train,92416d4670b5,7fdb443586ef,c1efa8f0be37,2801,2798
train,3995fbf3b106,6519db29e380,8408a0a09a25,1760,2140
train,b4d310d30409,ba7f132fd64e,f9c3bb697d31,2428,2428
train,ffe4d6e8fbb0,cc4df88fb786,e6215d0188e5,2999,2998
train,41f2bb5ef2e9,320d06bf999a,6253b6f46b2b,2330,2846
train,b60f2d2cc642,72527a76d460,0044e449aae1,2336,2836
train,18dd691d5dc5,73d8466a8134,0fc37fb1363a,2416,2872
train,9416410a5b04,fb9aa8b08231,5f79c81b9eb4,2800,3408
train,ea237cebcc0d,dc5b6ed09b63,136706e3576c,1624,1739
train,0e2a0ec6533d,8b6cfcd3747d,bf86fc3c72fa,2658,3000
train,7ee5e08e45e4,493cff18300e,6f90c979c527,2544,3056
train,56688f5bde5c,89ee9fd78bf2,8b4e375dc274,3052,3052
train,cc7cafd867f1,63df520e006a,6813965b522a,2336,2836
train,2be9fed93af5,b0652ede14d1,3356b42f9a5c,4240,3480
train,2be9fed93af5,99e6bfd09e67,bb36f3d3ac71,3480,4240
train,a76ce630b714,6657a4c93366,ac26385a13d5,4240,3480
train,6ce204b37e48,d6517c8fb6e2,4914ad588781,2544,3056
train,032d9cc1e0ef,73a4a32e3651,dbb9293e1d3f,2336,2836
train,21b42c133cd2,cf6563268686,f74ba5dd0f35,2336,2836
train,730dde2edfc7,6ec1c80a7d0d,3cfb0ca1d73d,3480,4240
train,21468541d7b5,8670c9f15427,c2004e13c84f,2801,2802
train,8c7bb7271ef2,a4187fb03acc,a1b9944654af,2336,2836
train,9cc2f64f0c58,2eebbe88278a,fa9729ef16b6,2005,2836
train,dfbe54ad1d85,6956cc23228c,ce281e078ec6,2801,2802
train,67f888f04a67,9ec30418a6a7,257ffde03213,2336,2836
train,d52a34a2589e,dfaa6ac5d813,0b2269d46515,1140,1387
train,6c24f49a9da0,ffe3de0b0394,23772ff0d697,2801,2798
train,e6b17f92eac9,0e64b633f685,1c5b53c5c442,1778,2820
train,1a107c04965e,a78b026762be,fd46baeed64d,2298,2953
train,c24d9ce8858f,4ea6432ef660,d106ae04cf2a,3032,3032
train,e3508efe3bb8,fb4215f38b6c,f7db21dea977,2801,2802
train,ba482ec6743a,22f2b028657c,d8b5f15da163,2416,2872
train,ed5c290105e0,287afdd4cf3f,168dd478cd66,3480,4240
train,db29f6ed9d3a,f8012e32b927,5bbe2da53f46,2991,2992
train,12d985bbeae6,edc56d766649,09e63acd4d68,2336,2836
train,5380acab9ccf,1cc3bd814fb6,c76aafa94feb,3006,3006
train,c8ec0362eb1d,596a94033465,ad4901d0adff,2544,3056
train,dd60b8bfb2d2,28f309b218f1,0515910ab239,3032,3032
train,1618ee0e44de,763b55664701,266cd3b181c5,3480,4248
train,b6d5e818679f,72f3d365637b,12b278488315,2556,2569
train,08d64eda9bab,fdc677443c86,60f42538e81f,2336,2836
train,e07aaf945c40,43ef34d8082c,b9acfcbb0ab2,3480,4248
train,072ae7beb987,1e10158a3877,18ad6447775e,2520,2701
train,55fb3303c057,dc84fb4be3f7,641211c7725c,2763,3005
train,55fb3303c057,3102339e206f,341787fb81c7,2607,2454
train,a5cbe7d78172,b71252f59058,5597d905aa5c,2868,3052
